"ID"	"ISBN"	"Price"	"Title"	"Teaser"	"Auth_1"	"Auth_2"	"Auth_3"	"Review"	"Reviewer"	"Issue_date"	"Issue"	"Record_type"	"Sub_headline"	"Headline"	"Publisher"	"Pub_date"	"Categories"	"SubCategories"	"Metadata"	"Image"	"Image2"	"Image3"	"Image4"	"Image5"	"Audio1"	"Link1"	"Link2"
6481	9781421422770	"$29.95"	"Marrow of Tragedy: The Health Crisis of the American Civil War"		"Humphreys, Margaret"					"Summer 2017"	"2017-8-1"	"Annotation"			"Johns Hopkins University Press"					"<img hspace=6 align=LEFT width=161 height=242alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/marrowwr.jpg"">"						"<a href=https://jhupbooks.press.jhu.edu/content/marrow-tragedy>Click here for more information</a>"	
6593	9781421422350	"$49.95"	"Wild by Nature: North American Animals Confront Colonization"		"Smalley, Andrea L."					"Winter 2018"	"2018-2-1"	"Annotation"			"Johns Hopkins University Press"					"<img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/wildnaturesmalley.jpg"">"						"<a href=https://jhupbooks.press.jhu.edu/content/wild-nature>Click here for more information</a>"	
6589	9780700623136	"$34.95"	"Grant Invades Tennessee: The 1862 Battles for Forts Henry and Donelson"		"Smith, Timothy B."					"Winter 2018"	"2018-2-1"	"Annotation"			"University Press of Kansas"					"<img hspace=6 align=LEFT width=161 height=223 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/smithgrantinvades.jpg"">"						"<a href=https://kansaspress.ku.edu/978-0-7006-2313-6.html >Click here for more information</a>"	
6585	9780700624904	"$27.95"	"Abolitionists, Doctors, Ranchers, and Writers: A Family Journey through American History"		"Getz, Lynne Marie"					"Winter 2018"	"2018-2-1"	"Annotation"			"University Press of Kansas"					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/getzabolitionists.jpg"">"						"<a href=https://kansaspress.ku.edu/978-0-7006-2490-4.html>Click here for more information</a>"	
6551	9780807165980	"$199.00"	"Armies in Gray: The Organization History of the Confederate States Army in the Civil War"		"Fullerton, Dan C."					"Fall 2017"	"2017-11-1"	"Annotation"			"LSU Press"					"<img hspace=6 align=LEFT width=161 height=201 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/binghampeoplewr.jpg"">"						"<a href=https://lsupress.org/books/detail/armies-in-gray/>Click here for more information</a>"	
6594	9780807168516	"$39.95"	"Lee's Tigers Revisited: The Louisiana Infantry in the Army of Northern Virginia"		"Jones, Terry L."					"Winter 2018"	"2018-2-1"	"Annotation"			"LSU Press"					"<img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/jonestigers.jpg"">"						"<a href=https://lsupress.org/books/detail/lees-tigers-revisited/>Click here for more information</a>"	
6584	9780807164037	"$55.00"	"Wendell Phillips: Social Justice and the Power of the Past"		"Aiseirithe, A.J."	"Yacovone, Donald"				"Winter 2018"	"2018-2-1"	"Annotation"			"LSU Press"					": <img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/aiseirithewendell.jpg"">"						"<a href=https://lsupress.org/books/detail/wendell-phillips-social-justice-and-the-power-of-the-past/ >Click here for more information</a>"	
6537	9780807166635	"$35.00"	"While in the Hands of the Enemy: Military Prisons of the Civil War"		"Sanders, Charles W. Jr."					"Fall 2017"	"2017-11-1"	"Annotation"			"LSU Press"					"<img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/handsenemy.jpg"">"						"<a href=https://lsupress.org/books/detail/while-in-the-hands-of-the-enemy/>Click here for more information</a>"	
6600	9781476669588	"$35.00"	"That Bloody Hill: Hilliard's Legion at Chickamauga"		"Elder, Lee"					"Winter 2018"	"2018-2-1"	"Annotation"			"McFarland"					"<img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/elderbloody.jpg"">"						"<a href=https://mcfarlandbooks.com/product/that-bloody-hill/>Click here for more information</a>"	
6599	9781476662404	"$45.00"	"The 30th North Carolina Infantry in the Civil War: A History and Roster"		"Venner, William Thomas"					"Winter 2018"	"2018-2-1"	"Annotation"			"McFarland"					"<img hspace=6 align=LEFT width=161 height=230 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/vennercarolina.jpg"">"						"<a href=https://mcfarlandbooks.com/product/the-30th-north-carolina-infantry-in-the-civil-war/>Click here for more information</a>"	
6603	9781476671284	"$39.95"	"United States Revenue and Coast Guard Cutters in Naval Warfare, 1790-1918"		"Ostrom, Thomas P."	"Allen David H."				"Winter 2018"	"2018-2-1"	"Annotation"			"McFarland"					"<img hspace=6 align=LEFT width=161 height=242 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ ostromcutters.jpg"">"						"<a href=https://mcfarlandbooks.com/product/united-states-revenue-and-coast-guard-cutters-in-naval-warfare-1790-1918/>Click here for more information</a>"	
6605	9781476670768	"$39.93"	"William Edmondson ""Grumble"" Jones: The Life of a Cantankerous Confederate"		"Ballard, James Buchanan"					"Winter 2018"	"2018-2-1"	"Annotation"			"McFarland"					"<img hspace=6 align=LEFT width=161 height=230 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ballardconfederate.jpg"">"						"<a href=https://mcfarlandbooks.com/product/william-edmondson-grumble-jones>Click here for more information</a>"	
6536	1472819829	"$24.00"	"Nashville 1864: From the Tennessee to the Cumberland"		"Hook, Adam"	"Lardas, Mark"				"Fall 2017"	"2017-11-1"	"Annotation"			"Osprey"					"<img hspace=6 align=LEFT width=161 height=217 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/nashville.jpg"">"						"<a href=https://ospreypublishing.com/nashville-1864>Click here for more information</a>"	
6487	9781472815910	"$20.00"	"Sharpshooting Rifles of the American Civil War: Colt, Sharps, Spencer, and Whitworth"		"Pegler, Martin"					"Summer 2017"	"2017-8-1"	"Annotation"			"Osprey"					"<img hspace=6 align=LEFT width=161 height=217 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/sharpshootersgunwr.jpg"">"						"<a href=https://ospreypublishing.com/sharpshooting-rifles-of-the-american-civil-war>Click here for more information</a>"	
6476	9781442255746	"$38.00"	"Paying Freedom's Prices: A History of African Americans in the Civil War"		"Escott, Paul David"					"Summer 2017"	"2017-8-1"	"Annotation"			"Rowman and Littlefield"					"<img hspace=6 align=LEFT width=161 height=241alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/freedomspricewr.jpg"">"						"<a href=https://rowman.com/ISBN/9781442255746/Paying-Freedom's-Price-A-History-of-African-Americans-in-the-Civil-War >Click here for more information</a>"	
6532		"$27.93"	"Horses in Gray: Famous Confederate Warhorses"		"Hawkins, JDR"					"Fall 2017"	"2017-11-1"	"Annotation"			"Pelican"					"<img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/horsesingray.jpg"">"						"<a href=https://www.amazon.com/84-00-Confederate-Warhorses-J-Hawkins/dp/145562327X>Click here for more information</a>"	
6533	9781467126229	"$21.99"	"Rail Depots of Eastern North Carolina"		"Neal, Larry K. Jr."					"Fall 2017"	"2017-11-1"	"Annotation"			"Arcadia"					"<img hspace=6 align=LEFT width=161 height=232 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/raildepotsnc.jpg"">"						"<a href=https://www.arcadiapublishing.com/Products/9781467126229>Click here for more information</a>"	
6606	9781467137195	"$21.95"	"Wisconsin and the Civil War"		"Larson, Ronald Paul"					"Winter 2018"	"2018-2-1"	"Annotation"			"History Press"					"<img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/larsonwisconsin.jpg"">"						"<a href=https://www.arcadiapublishing.com/Products/9781467137195>Click here for more information</a>"	
6497	9781625858245	"$21.99"	"California and the Civil War"		"Hurley, Richard"					"Summer 2017"	"2017-8-1"	"Annotation"			"History Press"					"<img hspace=6 align=LEFT width=161 height=246 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/californiacivilwarwr.jpg"">"						"<a href=https://www.arcadiapublishing.com/Products/9781625858245>Click here for more information</a>"	
6609	9781625858450	"$21.99"	"Civil War Missouri Compendium: Almost Unabridged"		"McCoskrie Jr., Joseph W."	"Warren, Brian"				"Winter 2018"	"2018-2-1"	"Annotation"			"History Press"					"<img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/mccoskriemissouri.jpg"">"						"<a href=https://www.arcadiapublishing.com/Products/9781625858450>Click here for more information</a>"	
6610	9781625859938	"$21.99"	"Favorite Sons of Civil War Kentucky"		"Bush, Bryan S."					"Winter 2018"	"2018-2-1"	"Annotation"			"History Press"					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/sonskentucky.jpg"">"						"<a href=https://www.arcadiapublishing.com/Products/9781625859938>Click here for more information</a>"	
6538	9781626196438	"$21.99"	"Hidden History of Civil War Savannah"		"Jordan, Michael L."					"Fall 2017"	"2017-11-1"	"Annotation"			"History Press"					"<img hspace=6 align=LEFT width=161 height=244 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/civilwarsavannah.jpg"">"						"<a href=https://www.arcadiapublishing.com/Products/9781626196438>Click here for more information</a>"	
6546	9781611213508	"$16.95"	"Gabriel Rains and the Confederate Torpedo Bureau"		"Waters, W. Davis"	"Brown, Joseph"				"Fall 2017"	"2017-11-1"	"Annotation"			"Savas Beatie"					"<img hspace=6 align=LEFT width=161 height=116 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/binghampeoplewr.jpg"">"						"<a href=https://www.casematepublishers.com/distributed-publishers/savas-beatie/gabriel-rains-and-the-confederate-torpedo-bureau.html#.WfC4SGhSyCo>Click here for more information</a>"	
6539	9781611213027	"$32.95"	"The Maryland Campaign of September 1862. Volume III: Shepherdstown Ford and the End of the Campaign"		"Carman, Ezra A."	"Clemens, Thomas"				"Fall 2017"	"2017-11-1"	"Annotation"			"Savas Beatie"					"<img hspace=6 align=LEFT width=161 height=236 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/marylandcampaign.jpg"">"						"<a href=https://www.casematepublishers.com/subject-categories/military-history-by-century/19th-century/american-civil-war/the-maryland-campaign-of-september-1862-volume-iii.html#.WfC2PGhSyCo>Click here for more information</a>"	
6547	9780738753362	"$15.99"	"Ghosts of the Civil War"		"Newman, Rich"					"Fall 2017"	"2017-11-1"	"Annotation"			"Llewellyn Publications"					"<img hspace=6 align=LEFT width=161 height=245 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ghostscw.jpg"">"						"<a href=https://www.llewellyn.com/product.php?ean=9780738753362>Click here for more information</a>"	
6596	9780143121787	"$20.00"	"A Nation Without Borders: The United States and Its World in an Age of Civil Wars, 1830-1910"		"Hahn, Steven"					"Winter 2018"	"2018-2-1"	"Annotation"			"Penguin Books; Reprint edition"					"<img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/hahnnation.jpg"">"						"<a href=https://www.penguinrandomhouse.com/books/529359/a-nation-without-borders-by-steven-hahn/>Click here for more information</a>"	
6555	"978-1-61117-754-1"	"$49.99"	"Resolute Rebel: General Roswell S. Ripley, Charleston's Gallant Defender"		"Bennett, Chet"					"Fall 2017"	"2017-11-1"	"Annotation"			"University of South Carolina Press"					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/bennettresolute.jpg"">"						"<a href=https://www.sc.edu/uscpress/books/2017/7754.html>Click here for more information</a>"	
6588	9781611177923	"$49.95"	"The Best Gun in the World: George Woodward Morse and the South Carolina State Military Works"		"Seigler, Robert S."					"Winter 2018"	"2018-2-1"	"Annotation"			"University of South Carolina Press"					"<img hspace=6 align=LEFT width=161 height=230 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/seiglerbestgun.jpg"">"						"<a href=https://www.sc.edu/uscpress/books/2017/7792.html>Click here for more information</a>"	
6607	9781611214062	"$19.95"	"A Vast Sea of Misery: A History and Guide to the Union and Confederate Field Hospitals at Gettysburg, July 1-November 20, 1863"		"Coco, Gregory"					"Winter 2018"	"2018-2-1"				"Savas Beatie; Reprint edition"					"<img hspace=6 align=LEFT width=161 height=228 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/cocomisery.jpg"">"						"<a href=http://www.savasbeatie.com/books/book_page.php?bookVAR=SeaofMisery&bookType=about&authorID1=GACoco&authorID2=empty&authorID3=empty&authorID4=empty&authorID5=empty>Click here for more information</a>"	
